,sex,age,priors_count,c_charge_degree,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
1885,1,0.03235543310766036,0.7870346480439325,0,1,0,0,0,0,0
3842,1,-0.8214060487337072,-0.2699811455885199,0,0,0,0,1,0,0
4214,0,0.6299884703966175,-0.05857798686202939,0,0,0,1,0,0,0
5402,0,-0.7360299005495704,0.575631489317442,0,1,0,0,0,0,0
147,0,-0.3091491596288866,-0.6927874630415009,0,1,0,0,0,0,0
1523,1,0.1177315812917971,-0.48138430431501034,0,0,0,0,1,0,0
2321,1,-0.8214060487337072,-0.6927874630415009,0,0,0,1,0,0,0
6517,1,-0.9067821969178439,2.478259917855856,0,1,0,0,0,0,0
6458,0,1.1422453595014381,-0.6927874630415009,0,1,0,0,0,0,0
2435,1,-0.5652776041812969,-0.6927874630415009,0,0,0,1,0,0,0
5345,1,-0.22377301144474987,2.901066235308837,0,1,0,0,0,0,0
3615,0,-0.7360299005495704,-0.48138430431501034,1,0,0,0,0,0,1
6241,1,0.1177315812917971,-0.2699811455885199,1,1,0,0,0,0,0
3918,1,1.0568692113173013,-0.2699811455885199,0,0,0,1,0,0,0
6433,0,-0.8214060487337072,0.36422833059095155,0,1,0,0,0,0,0
3281,1,0.5446123222124808,-0.6927874630415009,0,1,0,0,0,0,0
1072,0,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
1937,1,-0.6506537523654337,-0.48138430431501034,0,1,0,0,0,0,0
5985,1,-0.7360299005495704,0.36422833059095155,0,1,0,0,0,0,0
5989,0,-1.1629106414702541,-0.6927874630415009,1,1,0,0,0,0,0
5812,1,-0.7360299005495704,-0.48138430431501034,1,0,0,0,0,0,1
5390,1,-0.6506537523654337,-0.05857798686202939,1,1,0,0,0,0,0
435,1,-0.4799014559971601,-0.2699811455885199,0,1,0,0,0,0,0
3846,1,1.6545022486062586,-0.2699811455885199,0,0,0,1,0,0,0
2493,1,0.9714930631331645,-0.6927874630415009,0,1,0,0,0,0,0
4825,1,0.4592361740283441,-0.6927874630415009,0,0,0,0,1,0,0
5333,1,0.7153646185807543,-0.48138430431501034,0,1,0,0,0,0,0
620,0,-0.9921583451019806,-0.05857798686202939,0,0,0,1,0,0,0
5632,0,-0.7360299005495704,-0.6927874630415009,1,0,0,0,1,0,0
65,1,-0.4799014559971601,0.1528251718644611,0,1,0,0,0,0,0
753,0,-0.4799014559971601,-0.05857798686202939,0,1,0,0,0,0,0
364,1,-0.9921583451019806,-0.05857798686202939,0,1,0,0,0,0,0
3248,1,1.1422453595014381,-0.6927874630415009,1,0,0,0,0,0,1
1501,1,-0.6506537523654337,0.1528251718644611,0,0,0,1,0,0,0
5510,1,1.4837499522379851,-0.6927874630415009,1,0,0,0,1,0,0
2412,1,1.3129976558697116,-0.48138430431501034,0,1,0,0,0,0,0
6009,0,-1.2482867896543908,-0.6927874630415009,0,0,0,1,0,0,0
5175,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
4267,1,-0.4799014559971601,-0.48138430431501034,1,1,0,0,0,0,0
4849,1,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
3377,1,-1.1629106414702541,0.7870346480439325,0,1,0,0,0,0,0
4915,1,-0.7360299005495704,-0.05857798686202939,1,1,0,0,0,0,0
6045,1,-0.4799014559971601,-0.2699811455885199,0,0,0,1,0,0,0
2674,1,1.0568692113173013,-0.6927874630415009,1,0,0,0,1,0,0
2647,1,-0.3091491596288866,-0.05857798686202939,0,1,0,0,0,0,0
6119,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
2687,1,-0.3091491596288866,0.998437806770423,1,1,0,0,0,0,0
2061,0,0.7153646185807543,0.7870346480439325,0,0,0,1,0,0,0
6069,1,-0.22377301144474987,2.478259917855856,0,0,0,1,0,0,0
2310,1,1.2276215076855748,-0.48138430431501034,0,0,0,0,1,0,0
6249,0,0.20310772947593386,4.16948518766778,1,1,0,0,0,0,0
3651,0,-0.4799014559971601,1.2098409654969136,0,1,0,0,0,0,0
2807,0,-0.9067821969178439,-0.6927874630415009,0,0,0,0,0,0,1
617,1,-0.5652776041812969,1.421244124223404,0,1,0,0,0,0,0
4552,1,-0.6506537523654337,-0.05857798686202939,0,1,0,0,0,0,0
6736,1,0.03235543310766036,-0.6927874630415009,1,1,0,0,0,0,0
5486,1,1.1422453595014381,-0.6927874630415009,0,0,0,1,0,0,0
6347,1,0.800740766764891,-0.2699811455885199,1,1,0,0,0,0,0
3658,1,-0.7360299005495704,0.1528251718644611,0,1,0,0,0,0,0
4865,1,-1.1629106414702541,-0.05857798686202939,0,1,0,0,0,0,0
2312,1,-1.3336629378385276,-0.48138430431501034,0,1,0,0,0,0,0
789,1,-0.3091491596288866,-0.2699811455885199,1,0,0,1,0,0,0
4899,1,-0.39452530781302336,-0.05857798686202939,1,0,0,0,1,0,0
784,1,1.1422453595014381,-0.6927874630415009,0,0,0,1,0,0,0
6337,0,-0.5652776041812969,-0.6927874630415009,1,1,0,0,0,0,0
2215,1,0.9714930631331645,1.421244124223404,0,1,0,0,0,0,0
3821,1,0.9714930631331645,-0.48138430431501034,0,0,0,1,0,0,0
337,1,0.1177315812917971,-0.6927874630415009,1,0,0,1,0,0,0
2020,1,-0.05302071507647639,-0.6927874630415009,0,0,0,1,0,0,0
3460,1,2.764392175000036,-0.6927874630415009,1,0,0,1,0,0,0
5202,1,-1.0775344932861173,0.36422833059095155,1,0,0,1,0,0,0
1051,0,0.2884838776600706,-0.6927874630415009,0,0,0,1,0,0,0
7000,1,-0.9921583451019806,-0.6927874630415009,1,0,0,0,1,0,0
891,1,0.7153646185807543,-0.6927874630415009,1,0,0,0,1,0,0
2237,1,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
4729,1,0.9714930631331645,-0.05857798686202939,0,1,0,0,0,0,0
4467,1,-1.1629106414702541,-0.2699811455885199,0,1,0,0,0,0,0
4843,1,-0.9067821969178439,-0.2699811455885199,0,0,0,1,0,0,0
4462,1,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
5029,1,-0.13839686326061312,-0.48138430431501034,0,0,0,1,0,0,0
3041,1,2.93514447136831,-0.6927874630415009,1,0,0,0,0,0,1
4873,1,0.1177315812917971,-0.6927874630415009,0,1,0,0,0,0,0
3553,1,1.825254544974532,1.2098409654969136,1,0,0,1,0,0,0
4192,1,1.6545022486062586,0.575631489317442,0,0,0,1,0,0,0
3323,0,-0.9067821969178439,-0.6927874630415009,1,1,0,0,0,0,0
4072,1,1.5691261004221218,2.478259917855856,0,1,0,0,0,0,0
161,0,-0.39452530781302336,-0.05857798686202939,0,0,0,1,0,0,0
5714,0,-0.05302071507647639,-0.48138430431501034,1,1,0,0,0,0,0
2553,1,-0.39452530781302336,-0.6927874630415009,0,0,0,1,0,0,0
2496,1,-0.6506537523654337,0.998437806770423,0,1,0,0,0,0,0
3719,1,0.2884838776600706,2.6896630765823466,0,1,0,0,0,0,0
5670,0,0.5446123222124808,-0.6927874630415009,1,1,0,0,0,0,0
5407,0,0.1177315812917971,-0.48138430431501034,1,1,0,0,0,0,0
5974,1,-1.2482867896543908,-0.48138430431501034,0,1,0,0,0,0,0
6274,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
4986,1,-0.7360299005495704,-0.2699811455885199,0,1,0,0,0,0,0
5076,1,1.4837499522379851,-0.05857798686202939,1,0,0,1,0,0,0
1563,0,1.9106306931586687,-0.6927874630415009,1,0,0,1,0,0,0
2369,1,0.6299884703966175,0.1528251718644611,1,1,0,0,0,0,0
5301,1,1.9106306931586687,-0.6927874630415009,1,0,0,1,0,0,0
2908,1,-0.9067821969178439,0.575631489317442,0,0,0,1,0,0,0
1597,1,0.8861169149490278,-0.2699811455885199,1,1,0,0,0,0,0
1561,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
7112,1,-0.7360299005495704,-0.6927874630415009,0,1,0,0,0,0,0
2521,1,-0.5652776041812969,0.36422833059095155,0,1,0,0,0,0,0
5284,1,1.9960068413428056,1.421244124223404,1,0,0,1,0,0,0
2489,1,-0.4799014559971601,-0.6927874630415009,0,0,0,1,0,0,0
5454,0,1.5691261004221218,0.36422833059095155,0,1,0,0,0,0,0
4656,1,-0.22377301144474987,1.2098409654969136,0,1,0,0,0,0,0
1472,0,-1.1629106414702541,-0.6927874630415009,0,0,0,1,0,0,0
3836,1,-0.7360299005495704,-0.6927874630415009,1,1,0,0,0,0,0
3954,1,1.1422453595014381,1.421244124223404,0,1,0,0,0,0,0
3299,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
5509,1,-0.5652776041812969,3.112469394035328,0,1,0,0,0,0,0
2168,0,-0.6506537523654337,0.1528251718644611,1,0,0,1,0,0,0
5675,1,-0.8214060487337072,0.575631489317442,1,1,0,0,0,0,0
3560,0,0.1177315812917971,-0.05857798686202939,0,1,0,0,0,0,0
463,1,-0.5652776041812969,0.36422833059095155,0,1,0,0,0,0,0
282,0,0.5446123222124808,-0.2699811455885199,1,1,0,0,0,0,0
1274,1,1.5691261004221218,0.1528251718644611,0,0,0,1,0,0,0
2330,1,1.2276215076855748,-0.05857798686202939,0,1,0,0,0,0,0
5097,1,-0.05302071507647639,-0.48138430431501034,1,0,0,0,1,0,0
4630,1,-0.3091491596288866,0.998437806770423,0,1,0,0,0,0,0
901,0,0.6299884703966175,-0.6927874630415009,1,0,0,1,0,0,0
2537,1,2.252135285895216,-0.6927874630415009,1,0,0,1,0,0,0
5287,1,1.3983738040538483,2.478259917855856,0,1,0,0,0,0,0
791,1,-0.22377301144474987,3.9580820289412895,0,1,0,0,0,0,0
301,1,0.37386002584420736,0.575631489317442,0,1,0,0,0,0,0
1854,1,0.1177315812917971,0.36422833059095155,1,0,0,1,0,0,0
4008,0,1.1422453595014381,-0.6927874630415009,1,1,0,0,0,0,0
2443,1,-0.9921583451019806,-0.48138430431501034,1,1,0,0,0,0,0
2140,0,-0.6506537523654337,-0.05857798686202939,0,1,0,0,0,0,0
6687,0,-0.8214060487337072,-0.48138430431501034,1,1,0,0,0,0,0
6906,0,2.764392175000036,-0.6927874630415009,1,0,0,1,0,0,0
5303,1,0.7153646185807543,-0.6927874630415009,0,1,0,0,0,0,0
841,1,-0.4799014559971601,-0.2699811455885199,1,1,0,0,0,0,0
6420,1,1.6545022486062586,-0.2699811455885199,1,0,0,0,0,0,1
6972,1,-0.22377301144474987,0.1528251718644611,0,1,0,0,0,0,0
2403,1,-0.13839686326061312,0.998437806770423,0,1,0,0,0,0,0
6148,1,-1.1629106414702541,-0.2699811455885199,0,1,0,0,0,0,0
4888,1,-0.3091491596288866,-0.48138430431501034,0,0,0,0,1,0,0
5618,1,-0.9067821969178439,0.1528251718644611,0,1,0,0,0,0,0
3198,0,0.03235543310766036,-0.6927874630415009,1,0,0,0,0,0,1
7010,1,-0.22377301144474987,1.2098409654969136,0,1,0,0,0,0,0
1716,1,-0.8214060487337072,1.2098409654969136,0,1,0,0,0,0,0
1961,1,-0.3091491596288866,0.36422833059095155,1,1,0,0,0,0,0
3237,0,1.3983738040538483,-0.2699811455885199,1,0,0,0,1,0,0
2350,0,-0.22377301144474987,-0.6927874630415009,1,0,0,0,1,0,0
5335,0,1.3129976558697116,-0.48138430431501034,0,0,0,0,1,0,0
5381,1,0.8861169149490278,2.6896630765823466,0,1,0,0,0,0,0
479,1,-0.05302071507647639,0.1528251718644611,0,0,0,1,0,0,0
458,1,1.4837499522379851,0.575631489317442,0,0,0,1,0,0,0
6472,1,-0.22377301144474987,-0.48138430431501034,1,1,0,0,0,0,0
2523,1,0.03235543310766036,-0.2699811455885199,0,0,0,0,1,0,0
1924,1,1.3983738040538483,0.36422833059095155,1,1,0,0,0,0,0
6618,0,-0.5652776041812969,-0.48138430431501034,0,1,0,0,0,0,0
5589,0,0.1177315812917971,-0.48138430431501034,0,1,0,0,0,0,0
4582,0,-0.05302071507647639,0.575631489317442,0,1,0,0,0,0,0
6232,1,0.7153646185807543,-0.2699811455885199,0,1,0,0,0,0,0
4867,0,1.3983738040538483,-0.6927874630415009,0,0,0,1,0,0,0
5777,0,0.5446123222124808,1.2098409654969136,1,0,0,1,0,0,0
6260,1,1.4837499522379851,2.6896630765823466,0,1,0,0,0,0,0
266,1,-0.6506537523654337,0.1528251718644611,0,1,0,0,0,0,0
2569,0,0.20310772947593386,2.0554536004028754,0,1,0,0,0,0,0
3672,1,0.2884838776600706,-0.2699811455885199,0,0,0,1,0,0,0
5217,1,1.9960068413428056,0.36422833059095155,1,0,0,1,0,0,0
2141,1,-0.39452530781302336,-0.05857798686202939,0,0,0,1,0,0,0
6637,1,1.3129976558697116,0.36422833059095155,0,0,0,0,1,0,0
5987,1,-0.5652776041812969,-0.6927874630415009,0,1,0,0,0,0,0
5804,1,-0.3091491596288866,3.3238725527618183,0,0,0,0,1,0,0
931,1,-0.22377301144474987,2.266856759129366,0,1,0,0,0,0,0
3368,1,0.1177315812917971,4.592291505120761,1,1,0,0,0,0,0
12,0,0.20310772947593386,-0.6927874630415009,1,0,0,1,0,0,0
2282,1,0.7153646185807543,0.36422833059095155,0,0,0,1,0,0,0
2156,1,-0.4799014559971601,-0.05857798686202939,0,1,0,0,0,0,0
5611,1,-0.4799014559971601,2.901066235308837,0,1,0,0,0,0,0
310,1,0.20310772947593386,0.36422833059095155,0,0,0,1,0,0,0
5234,1,-0.9067821969178439,-0.2699811455885199,1,1,0,0,0,0,0
6500,1,-0.5652776041812969,1.6326472829498946,0,1,0,0,0,0,0
1861,0,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
3470,1,-0.3091491596288866,0.36422833059095155,0,0,0,1,0,0,0
1078,1,-0.9067821969178439,-0.48138430431501034,1,1,0,0,0,0,0
6373,0,0.37386002584420736,-0.6927874630415009,0,1,0,0,0,0,0
2938,1,-0.9921583451019806,-0.2699811455885199,0,0,0,1,0,0,0
5865,1,-0.9921583451019806,-0.48138430431501034,0,0,0,1,0,0,0
6212,0,-0.39452530781302336,-0.05857798686202939,0,1,0,0,0,0,0
4416,1,-0.9067821969178439,-0.2699811455885199,1,1,0,0,0,0,0
5651,1,0.800740766764891,0.1528251718644611,0,0,0,1,0,0,0
4841,0,0.7153646185807543,-0.6927874630415009,0,1,0,0,0,0,0
5795,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
3263,1,1.9960068413428056,1.421244124223404,0,1,0,0,0,0,0
635,0,0.03235543310766036,-0.6927874630415009,0,0,0,1,0,0,0
3225,1,1.1422453595014381,0.1528251718644611,0,0,0,0,0,0,1
6481,1,-0.4799014559971601,0.7870346480439325,0,1,0,0,0,0,0
6592,0,0.6299884703966175,-0.48138430431501034,0,1,0,0,0,0,0
1354,1,-0.5652776041812969,-0.48138430431501034,1,1,0,0,0,0,0
5990,1,-0.8214060487337072,-0.6927874630415009,0,0,0,0,0,0,1
5216,1,-0.9921583451019806,-0.05857798686202939,0,1,0,0,0,0,0
785,1,0.1177315812917971,-0.6927874630415009,0,0,0,0,0,0,1
3538,0,0.37386002584420736,-0.6927874630415009,0,0,0,0,0,0,1
428,1,1.1422453595014381,-0.48138430431501034,1,0,0,0,1,0,0
5914,1,1.825254544974532,-0.48138430431501034,1,0,0,1,0,0,0
3322,0,0.2884838776600706,-0.48138430431501034,1,0,0,1,0,0,0
3267,1,-0.6506537523654337,-0.48138430431501034,0,0,0,1,0,0,0
1590,1,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
5994,1,-0.9067821969178439,0.36422833059095155,0,0,0,1,0,0,0
555,1,-1.1629106414702541,-0.05857798686202939,0,1,0,0,0,0,0
3175,0,-0.3091491596288866,-0.6927874630415009,0,1,0,0,0,0,0
3898,1,0.4592361740283441,-0.2699811455885199,1,0,0,1,0,0,0
4257,1,-0.4799014559971601,0.7870346480439325,1,1,0,0,0,0,0
1640,1,-1.0775344932861173,-0.6927874630415009,1,0,0,1,0,0,0
4197,0,-0.3091491596288866,-0.2699811455885199,1,1,0,0,0,0,0
6465,1,-0.9921583451019806,0.998437806770423,0,1,0,0,0,0,0
6146,1,-0.3091491596288866,-0.48138430431501034,1,1,0,0,0,0,0
3956,1,-0.9921583451019806,-0.2699811455885199,0,0,0,1,0,0,0
1476,1,-0.5652776041812969,-0.2699811455885199,0,0,0,0,0,1,0
4118,1,-1.1629106414702541,-0.48138430431501034,0,0,0,0,1,0,0
1470,1,0.6299884703966175,-0.48138430431501034,1,0,0,0,0,0,1
6246,1,-1.1629106414702541,-0.2699811455885199,0,1,0,0,0,0,0
6938,1,-0.6506537523654337,0.1528251718644611,1,1,0,0,0,0,0
5025,1,0.5446123222124808,-0.48138430431501034,0,1,0,0,0,0,0
3843,1,-0.3091491596288866,0.1528251718644611,0,1,0,0,0,0,0
3443,1,-0.9921583451019806,-0.2699811455885199,1,0,0,0,0,0,1
4885,1,-0.7360299005495704,-0.6927874630415009,0,0,0,0,0,0,1
6152,0,-0.8214060487337072,-0.2699811455885199,0,0,0,1,0,0,0
5737,0,-0.7360299005495704,-0.48138430431501034,1,0,0,1,0,0,0
2172,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
6759,1,1.3129976558697116,0.7870346480439325,0,1,0,0,0,0,0
7031,1,-0.7360299005495704,-0.48138430431501034,0,0,0,1,0,0,0
2470,1,-0.13839686326061312,-0.6927874630415009,0,0,0,1,0,0,0
155,0,-0.22377301144474987,0.1528251718644611,0,1,0,0,0,0,0
6115,1,-0.9921583451019806,0.1528251718644611,1,0,0,1,0,0,0
5872,0,0.37386002584420736,-0.05857798686202939,1,1,0,0,0,0,0
1082,1,-0.6506537523654337,1.2098409654969136,0,1,0,0,0,0,0
958,1,-1.0775344932861173,-0.2699811455885199,1,0,0,1,0,0,0
6553,1,-1.2482867896543908,-0.6927874630415009,1,0,0,1,0,0,0
1801,1,1.0568692113173013,4.16948518766778,0,1,0,0,0,0,0
1431,0,-0.6506537523654337,0.575631489317442,0,0,0,1,0,0,0
594,1,-0.22377301144474987,-0.48138430431501034,0,0,0,0,1,0,0
5011,1,0.5446123222124808,1.2098409654969136,0,0,0,0,1,0,0
2345,1,0.6299884703966175,-0.48138430431501034,0,1,0,0,0,0,0
3600,1,3.19127291592072,0.7870346480439325,0,0,0,1,0,0,0
2298,1,-0.8214060487337072,-0.2699811455885199,1,0,0,1,0,0,0
1627,0,0.9714930631331645,-0.6927874630415009,1,0,0,1,0,0,0
1046,0,-0.3091491596288866,-0.6927874630415009,0,1,0,0,0,0,0
5752,1,0.7153646185807543,-0.48138430431501034,0,0,0,1,0,0,0
537,1,0.03235543310766036,-0.6927874630415009,0,1,0,0,0,0,0
6698,1,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
4342,1,2.252135285895216,-0.2699811455885199,0,0,0,0,1,0,0
6669,1,0.800740766764891,-0.6927874630415009,0,0,0,1,0,0,0
5665,1,-0.39452530781302336,0.575631489317442,0,1,0,0,0,0,0
5547,1,-0.3091491596288866,-0.05857798686202939,1,0,0,1,0,0,0
4993,1,1.4837499522379851,-0.6927874630415009,0,0,0,0,0,0,1
4128,0,-1.2482867896543908,-0.6927874630415009,1,1,0,0,0,0,0
4839,1,-1.0775344932861173,-0.2699811455885199,1,1,0,0,0,0,0
4221,1,-0.5652776041812969,0.36422833059095155,0,0,0,1,0,0,0
838,1,-0.05302071507647639,0.1528251718644611,1,1,0,0,0,0,0
4897,1,-0.7360299005495704,0.36422833059095155,0,1,0,0,0,0,0
2591,1,1.2276215076855748,-0.48138430431501034,0,0,0,1,0,0,0
6191,1,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
3432,1,-0.5652776041812969,-0.6927874630415009,0,1,0,0,0,0,0
2126,1,1.4837499522379851,-0.2699811455885199,0,0,0,1,0,0,0
4089,1,0.2884838776600706,0.36422833059095155,1,0,0,1,0,0,0
3678,1,1.9960068413428056,-0.48138430431501034,1,0,0,1,0,0,0
2144,1,0.9714930631331645,0.36422833059095155,0,1,0,0,0,0,0
1366,1,2.0813829895269422,2.901066235308837,0,0,0,1,0,0,0
1556,1,-1.1629106414702541,-0.6927874630415009,0,0,0,1,0,0,0
5042,0,-0.5652776041812969,-0.6927874630415009,1,0,0,1,0,0,0
601,1,-1.0775344932861173,1.6326472829498946,0,1,0,0,0,0,0
1975,1,-0.22377301144474987,3.746678870214799,0,1,0,0,0,0,0
587,1,-0.3091491596288866,-0.48138430431501034,0,0,0,0,0,0,1
6542,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
2178,1,0.7153646185807543,-0.6927874630415009,1,0,0,1,0,0,0
1631,0,-0.9921583451019806,-0.2699811455885199,0,1,0,0,0,0,0
4354,1,0.03235543310766036,-0.2699811455885199,0,0,0,1,0,0,0
2799,1,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
6476,1,-0.3091491596288866,-0.05857798686202939,0,1,0,0,0,0,0
3787,0,-0.13839686326061312,-0.2699811455885199,0,0,0,0,1,0,0
1815,0,0.9714930631331645,-0.2699811455885199,0,0,0,0,1,0,0
1434,1,1.2276215076855748,0.1528251718644611,1,1,0,0,0,0,0
3148,1,2.593639878631763,-0.05857798686202939,0,0,0,1,0,0,0
3509,1,0.8861169149490278,-0.6927874630415009,1,1,0,0,0,0,0
6441,1,1.9106306931586687,-0.48138430431501034,1,0,0,0,1,0,0
1406,1,-1.1629106414702541,-0.6927874630415009,0,0,0,0,0,0,1
6181,0,1.1422453595014381,-0.6927874630415009,0,0,0,1,0,0,0
1817,1,-0.6506537523654337,0.36422833059095155,0,1,0,0,0,0,0
3860,1,0.5446123222124808,-0.6927874630415009,0,0,0,1,0,0,0
3892,1,-0.8214060487337072,-0.6927874630415009,1,1,0,0,0,0,0
2974,1,0.5446123222124808,0.998437806770423,0,1,0,0,0,0,0
1120,0,0.4592361740283441,-0.6927874630415009,1,0,0,1,0,0,0
5662,1,-1.1629106414702541,-0.2699811455885199,0,0,0,1,0,0,0
5062,1,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
859,0,-1.1629106414702541,-0.6927874630415009,1,0,0,1,0,0,0
7204,1,-0.39452530781302336,-0.2699811455885199,1,1,0,0,0,0,0
1367,0,1.1422453595014381,-0.6927874630415009,1,0,0,1,0,0,0
6697,1,-0.3091491596288866,1.2098409654969136,0,1,0,0,0,0,0
3853,1,0.800740766764891,-0.6927874630415009,0,1,0,0,0,0,0
3497,0,-0.22377301144474987,-0.2699811455885199,0,0,0,1,0,0,0
6195,0,-0.8214060487337072,-0.6927874630415009,0,0,0,1,0,0,0
6027,1,-0.9067821969178439,-0.48138430431501034,0,1,0,0,0,0,0
2527,1,0.03235543310766036,0.1528251718644611,1,1,0,0,0,0,0
1259,1,-0.39452530781302336,1.2098409654969136,1,0,0,1,0,0,0
3067,1,-0.05302071507647639,-0.6927874630415009,0,0,0,0,1,0,0
1379,1,-1.2482867896543908,-0.2699811455885199,0,1,0,0,0,0,0
3772,1,-0.5652776041812969,-0.48138430431501034,1,1,0,0,0,0,0
4256,1,-0.9067821969178439,-0.6927874630415009,0,0,0,1,0,0,0
3448,1,0.6299884703966175,-0.6927874630415009,0,0,0,1,0,0,0
5244,1,1.3983738040538483,3.3238725527618183,0,1,0,0,0,0,0
3677,1,-0.13839686326061312,-0.2699811455885199,0,1,0,0,0,0,0
5814,1,-1.0775344932861173,-0.2699811455885199,0,1,0,0,0,0,0
168,1,-0.8214060487337072,-0.48138430431501034,1,1,0,0,0,0,0
7151,1,-0.39452530781302336,-0.2699811455885199,0,0,0,1,0,0,0
4189,1,-0.9067821969178439,-0.48138430431501034,1,1,0,0,0,0,0
5775,1,0.2884838776600706,-0.48138430431501034,0,0,0,0,1,0,0
3266,1,-0.7360299005495704,-0.48138430431501034,0,0,0,1,0,0,0
843,1,0.20310772947593386,0.575631489317442,0,1,0,0,0,0,0
2136,1,0.20310772947593386,4.803694663847252,0,1,0,0,0,0,0
2931,1,2.166759137711079,3.3238725527618183,0,1,0,0,0,0,0
5094,1,1.6545022486062586,-0.48138430431501034,1,1,0,0,0,0,0
4881,0,-0.4799014559971601,3.5352757114883087,0,0,0,1,0,0,0
470,1,1.6545022486062586,-0.2699811455885199,1,1,0,0,0,0,0
6981,1,-0.39452530781302336,-0.48138430431501034,1,0,0,0,0,0,1
5245,0,-0.7360299005495704,-0.48138430431501034,0,1,0,0,0,0,0
1604,1,0.7153646185807543,1.2098409654969136,0,0,0,1,0,0,0
6575,1,1.6545022486062586,-0.6927874630415009,0,0,0,1,0,0,0
703,1,0.4592361740283441,-0.48138430431501034,0,0,0,1,0,0,0
4612,1,-0.5652776041812969,-0.6927874630415009,1,1,0,0,0,0,0
6297,1,0.800740766764891,-0.48138430431501034,1,0,0,1,0,0,0
5800,0,-0.8214060487337072,-0.6927874630415009,1,0,0,1,0,0,0
3419,0,-0.9921583451019806,-0.48138430431501034,0,1,0,0,0,0,0
2727,1,-0.8214060487337072,2.0554536004028754,0,1,0,0,0,0,0
4406,1,0.2884838776600706,-0.2699811455885199,0,1,0,0,0,0,0
4035,1,-0.4799014559971601,-0.6927874630415009,1,1,0,0,0,0,0
4500,1,-1.0775344932861173,-0.6927874630415009,0,0,0,1,0,0,0
4837,1,1.9106306931586687,0.998437806770423,1,1,0,0,0,0,0
6623,0,-0.9067821969178439,-0.6927874630415009,0,0,0,0,0,0,1
2511,1,-0.6506537523654337,-0.2699811455885199,1,1,0,0,0,0,0
6664,1,-0.9067821969178439,-0.2699811455885199,0,1,0,0,0,0,0
5925,1,0.1177315812917971,-0.6927874630415009,1,0,0,1,0,0,0
1848,1,0.800740766764891,1.421244124223404,1,1,0,0,0,0,0
4776,1,-1.1629106414702541,-0.05857798686202939,0,1,0,0,0,0,0
1327,0,-1.0775344932861173,-0.48138430431501034,1,0,0,1,0,0,0
3270,1,-0.9921583451019806,-0.6927874630415009,1,1,0,0,0,0,0
3482,1,-0.4799014559971601,-0.6927874630415009,1,1,0,0,0,0,0
2933,1,-0.13839686326061312,-0.2699811455885199,1,1,0,0,0,0,0
4064,0,-0.9067821969178439,-0.05857798686202939,1,0,0,1,0,0,0
793,1,2.422887582263489,-0.6927874630415009,1,1,0,0,0,0,0
3293,1,0.37386002584420736,-0.05857798686202939,0,1,0,0,0,0,0
3922,0,0.800740766764891,-0.48138430431501034,1,0,0,1,0,0,0
854,1,-0.9067821969178439,0.36422833059095155,0,1,0,0,0,0,0
487,1,-1.1629106414702541,-0.2699811455885199,1,0,0,1,0,0,0
3685,1,0.1177315812917971,-0.48138430431501034,1,0,0,0,1,0,0
1783,1,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
961,0,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
3822,1,1.0568692113173013,-0.05857798686202939,0,0,0,1,0,0,0
4647,1,1.2276215076855748,0.1528251718644611,1,0,0,1,0,0,0
729,1,-1.0775344932861173,-0.48138430431501034,0,0,0,1,0,0,0
134,0,-0.4799014559971601,1.421244124223404,0,0,0,1,0,0,0
494,1,1.6545022486062586,-0.6927874630415009,1,1,0,0,0,0,0
3597,1,2.166759137711079,2.0554536004028754,0,1,0,0,0,0,0
1913,1,0.7153646185807543,-0.6927874630415009,1,0,0,1,0,0,0
7146,1,-0.3091491596288866,-0.48138430431501034,1,0,0,0,1,0,0
4896,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
3395,0,0.37386002584420736,-0.48138430431501034,0,0,0,1,0,0,0
6749,1,0.4592361740283441,-0.48138430431501034,0,1,0,0,0,0,0
2445,1,-0.9921583451019806,0.1528251718644611,0,1,0,0,0,0,0
